Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
Serbia,SRB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3153.38339326285,3233.09601989711,3475.10205239293,3573.08856660866,3150.46358908026,3405.77959935783,3581.9742277368,3840.39710194709,4018.50633897681,4392.27752601414,4649.57626719508,4896.82444098329,5206.25314511635,5509.05879052223,5358.8437417654,5411.87740391911,5531.21834845859,5501.69655272997,5670.71173002019,5593.06120189473,5663.3923807184,5852.38429895795,5992.28206872581
Serbia,SRB,"Population, total",SP.POP.TOTL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7586000,7595636,7646424,7699307,7734639,7625357,7617794,7596501,7567745,7540401,7516346,7503433,7496522,7480591,7463157,7440769,7411569,7381579,7350222,7320807,7291436,7234099,7199077,7164132,7130576,7095383,7058322,7022268
Seychelles,SYC,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,2829.64065938329,2616.87434830393,2762.64714443044,2966.28182232476,3064.13408054558,2956.45216847495,3284.39082885302,3220.81028883204,3381.23323710078,3301.74697500069,3511.84863290674,3987.08639802504,4137.68674316768,4443.87280199392,4420.5721140717,4456.79834739506,5078.45062554343,4665.23287850619,5618.90591948597,6450.74195115656,6120.53884309459,5549.82339400686,5455.59001512131,5368.84190837258,5577.91763776892,6148.43451460391,6099.42158542399,6103.37375831615,6408.80583347695,7084.06686635897,7542.55943086465,7648.21344645996,8158.4112635336,8485.29142847673,8196.09255478743,8009.79450081096,8281.28009926578,9163.68506599416,9741.36050272366,9730.69992339457,9790.27077165215,9559.55195720089,9384.15248144775,8932.19505426459,8709.78268874452,9450.27943363655,10126.290476779,11124.6571123506,10645.0866961106,10486.1898908954,10804.6844747547,11967.3623467509,11999.9538463459,12489.3148547084,12850.4931494914,13187.6120030729,13598.3362672239,13997.0844970252
Seychelles,SYC,"Population, total",SP.POP.TOTL,41700,42889,44042,45176,46322,47500,48699,49911,51134,52365,53600,54695,56029,56892,57937,59292,60504,61786,62150,62686,63261,64035,64413,64335,64717,65244,65652,68499,68755,69167,69507,70439,70763,72253,74205,75304,76417,77319,78846,80410,81131,81202,83723,82781,82475,82858,84600,85033,86956,87298,89770,87441,88303,89949,91359,93419,94677,95843
Sierra Leone,SLE,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,376.045176482139,377.57275168693,389.07074326397,389.843476740772,409.622126004284,432.272288999385,432.734727501411,425.961981292778,427.363007767251,455.717246775113,485.87342231535,492.914632608209,487.193589606924,487.626678359906,493.705954302052,490.813149566777,477.588760790942,466.861091525701,467.002302267802,476.646295108903,487.963100980176,490.39022526839,502.161419537341,480.247338208659,487.645694613432,449.582456818616,442.007084429965,459.610920661508,414.903488404989,408.443148171614,415.980643712933,423.310911056303,343.294732202884,349.955263423703,345.037020219478,318.088519303293,323.098018162087,302.477296021079,304.468638498825,292.782774794636,303.606883261297,273.85090937595,330.965779740237,344.927287791745,351.453207231926,353.091688365975,356.031280366606,374.057767218829,384.661459774558,387.810995150445,399.154367609619,414.542876298251,466.58117278835,550.545562421615,562.859674633392,437.168779829383,453.663921596255,462.457598227353
Sierra Leone,SLE,"Population, total",SP.POP.TOTL,2297110,2329204,2363013,2398414,2435204,2473294,2512652,2553529,2596568,2642608,2692259,2745779,2803031,2863739,2927468,2993876,3062956,3134800,3209263,3286179,3365441,3445277,3525399,3608751,3699467,3799550,3912438,4034668,4152984,4249468,4312246,4337239,4331332,4307299,4283621,4274819,4282350,4305455,4353646,4437803,4564297,4739147,4957216,5199549,5439695,5658379,5848692,6015417,6165372,6310260,6458720,6611692,6766103,6922079,7079162,7237025,7396190,7557212
Singapore,SGP,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,3389.55583281037,3544.81328458661,3693.55870565916,3960.96805595137,3718.64582925133,3905.10194164257,4223.34417064536,4638.53019606168,5180.10382880568,5803.08704065021,6506.93815264069,7160.5122239392,7979.90348499015,8703.72794993439,9113.74062631247,9395.58583572787,9959.17844956781,10557.4226626636,11338.2627635073,12250.6453847958,13308.9911813532,14039.4416897518,14400.3680159759,15428.5448262145,16472.0230125548,16336.5151329596,16569.0530613863,18077.4572215322,19583.4570098416,20953.4182740361,22178.4893943358,22997.7845338278,23898.8977032521,25990.3140287576,27939.6348618883,29008.4995541899,29951.0196044356,31363.408990084,29641.2258279364,31197.6051202269,33390.0584777032,32191.9400902591,33242.9863316237,35233.1344804816,38117.4105337566,40020.2601607487,42223.8913630418,44191.2380925911,42650.1020802336,41133.2998100586,46569.6795060716,48505.2643887958,49262.333583946,50948.4461770405,52244.4404142318,52785.3064330722,53353.839463373,55235.5128859343
Singapore,SGP,"Population, total",SP.POP.TOTL,1646400,1702400,1750200,1795000,1841600,1886900,1934400,1977600,2012000,2042500,2074500,2112900,2152400,2193000,2229800,2262600,2293300,2325300,2353600,2383500,2413945,2532835,2646466,2681061,2732221,2735957,2733373,2774789,2846108,2930901,3047132,3135083,3230698,3313471,3419048,3524506,3670704,3796038,3927213,3958723,4027887,4138012,4175950,4114826,4166664,4265762,4401365,4588599,4839396,4987573,5076732,5183688,5312437,5399162,5469724,5535002,5607283,5612253
Sint Maarten (Dutch part),SXM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Population, total",SP.POP.TOTL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31240,31084,30519,30600,30777,31472,32488,33011,33441,33811,33964,34238,34056,33435,34640,36607,37685,38824,39969,41109
Slovak Republic,SVK,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7675.58781197393,7791.72643171581,8242.69958720552,8698.86838148239,9267.02702559816,9811.17676872153,10191.1052592976,10159.832694037,10296.7141833785,10657.6884748107,11143.7638880579,11755.3477987032,12376.0620305921,13210.2692544755,14326.2598754004,15868.8044098402,16747.8147334138,15818.5639472363,16600.6135880385,17046.6079365725,17299.6293337653,17538.6488294979,18003.540337681,18678.9349990608,19275.0867559485,19897.1535070024
Slovak Republic,SVK,"Population, total",SP.POP.TOTL,4068095,4191667,4238188,4282017,4327341,4370983,4411666,4449367,4483915,4518607,4538223,4557449,4596622,4641445,4689623,4739105,4789507,4840501,4890125,4938973,4979815,5016105,5055099,5091971,5127097,5161768,5193838,5222840,5250596,5275942,5299187,5303294,5305016,5325305,5346331,5361999,5373361,5383291,5390516,5396020,5388720,5378867,5376912,5373374,5372280,5372807,5373054,5374622,5379233,5386406,5391428,5398384,5407579,5413393,5418649,5423801,5430798,5439892
Slovenia,SVN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15062.8179447925,15602.2228975631,16422.2455127796,16998.8570898619,17882.658654161,18570.6960677631,19088.3262156659,19796.0670927634,20346.41581914,21218.2521512652,22029.4303476271,23201.2579079271,24673.4446856832,25447.4258986805,23252.0969978534,23437.4720211387,23540.7146228343,22864.2050796907,22574.7091033069,23224.401061341,23731.1672755043,24460.3979007776,25662.4149142155
Slovenia,SVN,"Population, total",SP.POP.TOTL,1584720,1594131,1603649,1616971,1632114,1649160,1669905,1689528,1704546,1713874,1724891,1738335,1752233,1766697,1776132,1793581,1820249,1842377,1862548,1882599,1901315,1906531,1910334,1922321,1932154,1941641,1965964,1989776,1995196,1996351,1998161,1999429,1996498,1991746,1989443,1989872,1988628,1985956,1981629,1983045,1988925,1992060,1994530,1995733,1997012,2000474,2006868,2018122,2021316,2039669,2048583,2052843,2057159,2059953,2061980,2063531,2065042,2066748
Solomon Islands,SLB,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1298.71729776739,1338.439377937,1466.23794300045,1481.86304161928,1572.83907109528,1654.79807132982,1634.74268701264,1566.77459735412,1551.05943168806,1501.69194776243,1252.89414842809,1122.34614802323,1062.32544074374,1102.23683311079,1127.07831715165,1158.94557218502,1209.7506787947,1267.96835705908,1326.86962864253,1235.71779412666,1290.5723677154,1428.86099849562,1461.67125753542,1473.76478482329,1475.52804997037,1482.19059362413,1502.88704383656,1521.29430261452
Solomon Islands,SLB,"Population, total",SP.POP.TOTL,117866,121396,125064,128866,132782,136847,141026,145351,149921,154875,160290,166212,172598,179349,186332,193445,200640,207937,215347,222897,230607,238479,246493,254596,262709,270801,278838,286863,294964,303253,311840,320753,329953,339456,349225,359225,369469,379947,390643,401538,412609,423853,435262,446769,458324,469885,481422,492940,504477,516079,527790,539614,551531,563513,575504,587482,599419,611343
Somalia,SOM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,"Population, total",SP.POP.TOTL,2755947,2814096,2874190,2936443,3001126,3068437,3143836,3228495,3313786,3387632,3444553,3470324,3475022,3506008,3627504,3880320,4289469,4827362,5417740,5953615,6359126,6604872,6716448,6740220,6747932,6791716,6887372,7018109,7165295,7298417,7397347,7455936,7488544,7519811,7583954,7704894,7892389,8137475,8422372,8720231,9011479,9290823,9564167,9836397,10116228,10409925,10718317,11038596,11369276,11707990,12053223,12404725,12763776,13132349,13513125,13908129,14317996,14742523
South Africa,ZAF,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,4527.25162749169,4579.63508698813,4735.47422240883,4950.75772010927,5202.43014879189,5374.41974811948,5463.86859761308,5701.41304653812,5779.80996853291,5889.67829702588,6030.65644431476,6116.41385656342,6046.31932966528,6149.20209650963,6348.58320400471,6285.5804862719,6261.70614149007,6098.73876539453,6126.9889855348,6201.68239247944,6447.0943384182,6620.85083557397,6427.62301183031,6150.04153684947,6305.91611423651,6084.25279550365,5951.19903539887,5948.61829408405,6070.90120026776,6085.94932403025,5934.22411615196,5739.73331217938,5485.4411271779,5423.5879502245,5474.19692985421,5528.16947147628,5657.32791037655,5706.17480392172,5643.2614851174,5688.3085121265,5837.88517841162,5912.67012073949,6045.96318799062,6142.94031187194,6343.02974727843,6599.35652472708,6892.36241269015,7185.7529988788,7337.84017375611,7145.78412283471,7275.38211193642,7416.71388158688,7475.78082492769,7551.96338583273,7582.5527257746,7575.17476995137,7519.50559570727,7524.51118439041
South Africa,ZAF,"Population, total",SP.POP.TOTL,17456855,17920673,18401608,18899275,19412975,19942303,20486439,21045785,21622590,22219897,22839451,23482813,24148137,24829693,25519604,26212405,26904349,27597297,28298150,29017049,29760471,30532954,31330259,32139708,32943584,33730148,34490419,35230249,35970537,36740883,37560525,38437855,39360225,40300161,41218901,42088165,42898520,43657024,44372112,45058775,45728315,46385006,47026173,47648727,48247395,48820586,49364582,49887181,50412129,50970818,51584663,52263516,52998213,53767396,54539571,55291225,56015473,56717156
South Sudan,SSD,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,"Population, total",SP.POP.TOTL,2955152,3011110,3069913,3131557,3196113,3263638,3334191,3407800,3484537,3564465,3647709,3734418,3824762,3918922,4017075,4119438,4224529,4332287,4445826,4569423,4705224,4853927,5011726,5170558,5319609,5450424,5565545,5666078,5741235,5777498,5768481,5705378,5599814,5490915,5431738,5459519,5591114,5814006,6099923,6405864,6700656,6974442,7237276,7501642,7787655,8108877,8468152,8856800,9263136,9670667,10067192,10448857,10818258,11177490,11530971,11882136,12230730,12575714
Spain,ESP,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,7359.96778939152,8155.1745418389,8884.7748093048,9652.37430604068,10064.2648062065,10578.1091452389,11229.0261865849,11573.0977644596,12176.3075593896,13130.8184215255,13542.9637099591,14002.8728529629,14977.7799033755,15966.9163340177,16680.8080703511,16590.8824112998,16958.8304429591,17261.6569978345,17346.364837735,17201.2576255766,17440.5813769605,17294.1001121271,17404.8531023933,17626.8545529956,17867.0904536737,18215.7362037429,18752.2405339532,19741.1892291472,20702.9191827874,21668.2580500099,22464.7329153987,22978.1250190017,23078.3360923639,22722.1546792394,23153.1727955438,23686.843485455,24219.3275848937,25007.8943666805,25977.0009830159,27032.2207139117,28335.001833327,29264.8814529131,29685.3639494669,30082.6264787606,30504.3574306103,31110.0141282392,31865.3691666632,32459.9173758671,32303.2414806061,30874.126012677,30736.6278530812,30321.7048688993,29414.8569207405,29008.0209838975,29496.378933678,30532.4499736572,31505.6122034216,32405.7508143881
Spain,ESP,"Population, total",SP.POP.TOTL,30455000,30739250,31023366,31296651,31609195,31954292,32283194,32682947,33113134,33441054,33814531,34224490,34604469,34988947,35373335,35757900,36137812,36511638,36864898,37191330,37491165,37758631,37986012,38171525,38330364,38469512,38584624,38684815,38766939,38827764,38867322,38966376,39157685,39361262,39549108,39724050,39889852,40057389,40223509,40386875,40567864,40850412,41431558,42187645,42921895,43653155,44397319,45226803,45954106,46362946,46576897,46742697,46773055,46620045,46480882,46444832,46484062,46572028
Sri Lanka,LKA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,585.931196518768,594.167739748304,595.020320262053,603.878523217136,604.66170919642,619.980813589528,644.222778783271,665.61055135588,700.694662800479,711.866746833221,706.343457946323,689.678824002823,724.433704745336,738.370502098185,769.181912759237,780.220187583445,805.052580857862,835.346298093939,873.498050438947,909.359502351623,946.240063353331,970.864122458381,1003.08896171425,1039.39268310341,1075.95191278891,1106.8814765995,1110.07191579994,1121.73715663156,1132.20332212113,1189.44063204285,1229.2643030019,1268.81126178306,1342.14179283844,1404.00561879231,1469.15033697841,1514.60202770289,1602.51333044497,1669.29586482312,1731.90761758065,1824.79369928527,1784.13818770323,1840.64064799428,1934.1479812452,2022.91087154012,2132.44219078491,2278.96999347699,2416.58944647483,2543.04363780895,2616.08681612065,2808.54596562183,3027.11255005429,3286.13851117495,3371.31732487229,3506.8714260891,3648.2344903297,3768.66680635955,3842.29599928337
Sri Lanka,LKA,"Population, total",SP.POP.TOTL,9874481,10111646,10352188,10597520,10849979,11110828,11380683,11657660,11937611,12214968,12485756,12747842,13002275,13252087,13501986,13755161,14012817,14273272,14533376,14788607,15035856,15273391,15502515,15726802,15951422,16179796,16412711,16647945,16882189,17110713,17329713,17539633,17740637,17928576,18098348,18247121,18372120,18476505,18570701,18669103,18781938,18913054,19059300,19215307,19372538,19524558,19670151,19810789,19945832,20075086,20198353,20315017,20425000,20585000,20771000,20966000,21203000,21444000
St. Kitts and Nevis,KNA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4049.73964079832,4250.24928196879,4593.78386224157,5002.5848238473,5086.49733339875,5136.19745540208,5227.08040203767,5711.06140832965,6244.51112800746,6957.73684984823,7461.42334718455,8231.44738623294,8737.69726363075,9169.08224207045,8932.93892793854,9236.65142854062,9769.15991801411,10160.2542731917,10614.9899335319,11114.8983137404,11753.2449000125,11550.7342529659,11807.0545642138,12911.3143439446,13434.3742833925,13588.9180241425,12913.5326742404,13193.8111961107,14162.1545757383,14243.26741895,14054.4723020614,14775.8220728387,14173.5787411372,13704.2544536956,13881.6057761613,13644.7539633234,14335.88509388,15029.6165351856,15469.2132515813,15657.2240568256,15779.3196405504
St. Kitts and Nevis,KNA,"Population, total",SP.POP.TOTL,51195,51193,50966,50525,49930,49214,48358,47380,46402,45534,44885,44495,44326,44316,44331,44276,44148,43942,43703,43457,43210,42976,42762,42542,42294,42013,41697,41351,41047,40852,40834,41013,41361,41846,42373,42891,43373,43846,44317,44824,45374,45990,46641,47306,47971,48611,49210,49783,50332,50886,51445,52006,52591,53169,53739,54288,54821,55345
St. Lucia,LCA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3314.94412346633,3601.2660522209,3682.79254773814,3555.03188895322,3725.78185116624,3755.5857157291,3890.14097331178,4110.17462153581,4380.62934067355,4916.1287880989,5025.6156125367,5601.4278091258,6004.20091218425,6493.29774428952,6438.9723255665,6853.38874569076,6816.4026192359,6856.08907937344,6886.77902924716,6996.27874111612,6863.16036317294,7195.66033584812,7296.61161612254,7216.9051860492,6910.88188324825,6877.97400228846,7121.56016144664,7577.64683894278,7482.70780678826,7866.94925610701,7855.1408237788,8204.54189423704,8213.88819207671,8007.69648429285,8000.1437498359,7968.68160407752,8200.49140567485,8147.52355204928,8270.70777286367,8369.2649573534,8554.58635432944
St. Lucia,LCA,"Population, total",SP.POP.TOTL,89897,90914,92084,93399,94814,96302,97881,99527,101179,102749,104160,105390,106455,107466,108532,109769,111208,112831,114546,116290,117987,119594,121154,122740,124468,126418,128619,131034,133533,135956,138185,140156,141925,143565,145247,147044,149004,151086,153183,155172,156949,158464,159763,160973,162251,163714,165407,167288,169220,171022,172580,173832,174835,175660,176421,177206,178015,178844
St. Martin (French part),MAF,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"Population, total",SP.POP.TOTL,4279,4453,4566,4656,4748,4841,4936,5033,5161,5303,5450,5601,5756,5915,6078,6291,6530,6778,7035,7303,7580,7868,8670,10547,12790,15392,18337,21628,24873,27676,30036,31821,32892,33238,33098,32712,32102,31304,30358,29305,28384,27782,27450,27363,27514,27906,28414,28905,29376,29820,30235,30615,30959,31264,31530,31754,31949,32125
St. Vincent and the Grenadines,VCT,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1752.47057423493,1805.20535289546,1847.95744180986,1712.39904627156,1756.41624908087,1753.38854892991,1735.48261569597,1554.46715294522,1639.27239508663,1669.16006429925,1829.39755729612,1863.34186721051,2318.7296472961,2038.08722953544,1837.66312227229,1679.31929322585,1833.8237870291,2054.99347883882,2233.40554058482,2286.7707970096,2321.31357185094,2407.48341599027,2494.94937450953,2529.73035161601,2676.67875294512,2822.04763709947,2959.67816530789,2953.04983448668,3348.43161107771,3378.10329964969,3504.51400638384,3534.15790890795,3752.95579081954,3909.27336976102,3859.17491716474,4159.20225838055,4214.56844612545,4365.19149124839,4547.15760937741,4672.24561842412,4747.95855524537,4825.09613797213,5122.70678185468,5506.24559412158,5724.05948169308,5856.49405937436,6297.32319551411,6189.76936476856,6595.30526375179,6451.6649551991,6231.77023247462,6204.16158432992,6290.56681828981,6406.2967725788,6467.15800420624,6579.12333760027,6651.2676559236,6741.82706709859
St. Vincent and the Grenadines,VCT,"Population, total",SP.POP.TOTL,80949,82142,83206,84167,85069,85970,86857,87736,88613,89516,90452,91440,92463,93517,94568,95611,96641,97649,98633,99590,100505,101379,102204,102984,103742,104477,105198,105896,106536,107084,107505,107814,108003,108092,108129,108122,108075,108004,107922,107880,107898,107988,108146,108350,108559,108744,108907,109047,109165,109253,109315,109341,109328,109320,109357,109455,109643,109897
Sudan,SDN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,887.794108458679,864.851244650342,900.161084021108,850.993189553058,818.463054505402,849.701698070175,796.279433946569,784.587858745659,776.894136803918,764.702182055711,786.138327414573,779.926087959012,718.189246643171,700.783559650637,756.832426558751,848.104055410143,957.682019078957,984.251207944982,895.487603053873,822.3590020389,807.040900277265,837.91002847484,857.944815041635,846.653927367893,778.653044797452,707.752356917093,724.888763547651,805.660605323434,782.144918008405,830.221385047551,764.731508712802,801.060518714871,831.791578714057,847.276732749871,833.417573862451,860.004007511502,886.475755707185,953.554863707042,967.405134699737,969.956950886771,1003.00204956655,1038.58143323351,1074.63929720563,1125.76439929862,1137.56307700031,1189.96098816905,1275.26202714751,1385.41002741421,1455.31837393618,1464.25459985984,1476.47808657841,1592.96439982383,1797.10607498255,1832.31377657135,1837.13836221111,1881.89526333396,1923.99532199261,1959.15352249776
Sudan,SDN,"Population, total",SP.POP.TOTL,7544491,7769482,8004121,8248812,8503994,8770097,9047798,9337657,9639840,9954410,10281700,10621472,10974622,11343926,11732958,12144135,12578407,13034625,13510421,14002303,14507468,15027270,15562194,16107730,16658054,17210187,17757169,18302587,18866319,19475609,20147590,20893625,21701476,22535937,23347885,24102986,24786190,25410451,26003542,26607042,27250535,27945005,28679565,29435944,30186341,30911914,31607064,32282526,32955496,33650619,34385963,35167314,35990192,36849918,37737913,38647803,39578828,40533330
Suriname,SUR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7611.12372399144,7365.44686671121,8115.92197759149,8723.82408011458,8182.94497512258,7743.32725129896,7751.35478245462,7580.24269386572,7324.10861777274,6992.97364195317,6792.65705598831,6458.0001084722,5445.26106472169,5805.85598691932,6314.86995035511,6160.94597538705,6214.24855012472,6091.02041799621,5553.55991647118,5642.08046831998,5617.98575579013,5609.78063006232,5854.59694206964,5873.95377238843,5754.92265506366,5685.38735001373,5877.6804265163,6063.10318942275,6357.90354673587,6871.83933395005,7109.36930268371,7304.04167165427,7596.07996949693,7827.23158176589,7978.38828303205,8303.31332009764,8698.3021013241,8841.04401466065,9008.75624623772,8942.96077705576,8627.52723432901,8108.23664453198,8043.46212394566
Suriname,SUR,"Population, total",SP.POP.TOTL,289966,298188,306328,314528,322997,331793,341133,350751,359733,366848,371273,372623,371324,368344,365099,362654,361364,361043,361457,362125,362777,363325,364032,365300,367660,371470,376867,383654,391391,399492,407472,415216,422763,430039,437037,443724,450036,455954,461560,467003,472390,477740,483044,488332,493630,498946,504307,509705,515148,520619,526103,531589,537077,542540,547928,553208,558368,563402
Sweden,SWE,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,18142.8758760383,19083.5589699955,19786.8515302223,20723.9378430188,21972.8346984935,22598.6662618917,22852.6711648883,23441.2378890844,24157.9402168968,25190.5195619949,26464.3357352502,26531.1409419334,27058.2938433931,28083.5142055393,28897.7071799132,29517.9251600422,29721.9643071145,29143.8343058864,29568.0909370388,30636.5775329073,31094.2062441646,31198.1967171435,31569.697161405,32155.1619433073,33484.7345724831,34151.6748422691,34989.337776183,36042.3586041653,36795.197174584,37520.868834226,37513.0798044986,36831.2738899123,36191.6508145688,35238.7939685689,36419.4585694427,37686.8252706154,38198.0195514511,39283.4455529102,40921.1524598837,42741.6228641137,44693.7365969156,45270.7810701848,46059.3667851558,46983.077264445,48820.6060879469,49996.1752158939,52046.4815086322,53421.0202381409,52711.1982655892,49554.3434279723,52076.2559134864,53061.5685724421,52519.6804369032,52722.9122969923,53561.8921209333,55395.05870784,56473.022779491,56935.1882703156
